ano,id_municipio,sigla_uf,matriculas_avaliadas,alunos_alfabetizados,indicador_pct,meta_pct,origem_indicador,origem_meta,fonte
2023,4210001,SC,139,45,32.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210035,SC,55,38,68.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210050,SC,24,10,42.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210100,SC,727,487,67.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210209,SC,40,15,36.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210308,SC,107,54,50.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210407,SC,76,50,65.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210506,SC,248,155,62.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210555,SC,25,14,57.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210605,SC,169,114,67.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210704,SC,45,12,25.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210803,SC,70,36,51.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210852,SC,31,16,50.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4210902,SC,53,31,59.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211009,SC,106,56,52.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211058,SC,166,54,32.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211108,SC,135,58,42.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211207,SC,205,134,65.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211256,SC,35,12,34.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211306,SC,853,424,49.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211405,SC,54,35,64.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211454,SC,58,29,50.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211504,SC,132,58,43.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211603,SC,148,89,60.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211652,SC,42,18,43.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211702,SC,253,160,63.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211751,SC,232,132,56.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211801,SC,83,46,55.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211850,SC,32,13,41.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211876,SC,23,11,47.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211892,SC,32,11,33.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4211900,SC,1787,1024,57.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212007,SC,109,56,51.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212056,SC,36,15,42.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212106,SC,188,105,55.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212205,SC,276,120,43.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212239,SC,53,22,41.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212254,SC,93,48,52.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212270,SC,73,20,27.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212304,SC,90,42,46.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212403,SC,43,18,41.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212502,SC,331,194,58.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212601,SC,27,14,51.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212650,SC,68,18,26.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212700,SC,72,37,51.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212809,SC,230,143,62.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4212908,SC,196,118,60.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213005,SC,39,25,63.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213104,SC,56,35,62.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213153,SC,32,20,64.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213203,SC,293,144,49.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213302,SC,78,26,32.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213351,SC,54,30,55.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213401,SC,162,80,49.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213500,SC,224,113,50.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213609,SC,463,288,62.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213708,SC,186,87,47.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213807,SC,87,47,53.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4213906,SC,21,14,68.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214003,SC,188,110,58.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214102,SC,28,12,42.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214151,SC,35,19,53.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214201,SC,128,59,46.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214300,SC,32,16,50.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214409,SC,86,29,33.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214508,SC,78,37,47.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214607,SC,76,37,48.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214706,SC,109,51,47.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214805,SC,712,467,65.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4214904,SC,41,24,59.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215000,SC,610,242,39.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215059,SC,35,9,25.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215075,SC,64,31,49.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215109,SC,97,48,49.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215208,SC,73,35,47.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215307,SC,87,51,58.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215356,SC,62,24,39.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215406,SC,48,30,62.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215455,SC,157,63,40.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215505,SC,250,99,39.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215554,SC,26,14,54.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215604,SC,22,14,62.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215653,SC,107,55,51.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215679,SC,133,51,38.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215687,SC,39,14,35.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215695,SC,17,10,57.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215703,SC,229,152,66.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215752,SC,39,12,31.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215802,SC,960,615,64.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4215901,SC,33,15,46.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216008,SC,107,56,52.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216057,SC,69,22,31.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216107,SC,118,64,54.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216206,SC,600,324,54.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216255,SC,57,32,56.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216305,SC,342,173,50.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216354,SC,50,28,56.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216404,SC,89,36,40.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216503,SC,314,158,50.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216602,SC,2330,1686,72.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216701,SC,163,88,53.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216800,SC,127,34,26.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4216909,SC,283,187,66.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217006,SC,126,66,52.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217105,SC,31,15,47.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217154,SC,25,12,48.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217204,SC,398,271,68.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217253,SC,34,18,52.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217303,SC,103,66,64.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217402,SC,196,140,71.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217501,SC,190,116,61.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217550,SC,36,24,67.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217600,SC,158,92,58.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217709,SC,348,161,46.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217758,SC,39,23,58.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217808,SC,220,132,60.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217907,SC,102,48,46.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4217956,SC,22,11,48.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218004,SC,394,203,51.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218103,SC,57,27,47.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218202,SC,394,212,53.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218251,SC,130,41,31.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218301,SC,301,134,44.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218350,SC,37,24,65.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218400,SC,70,37,53.3,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218509,SC,83,49,59.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218608,SC,83,51,61.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218707,SC,990,618,62.4,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218756,SC,54,34,63.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218806,SC,133,74,55.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218855,SC,30,16,52.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218905,SC,153,58,37.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4218954,SC,37,18,49.9,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219002,SC,200,122,61.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219101,SC,47,18,38.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219150,SC,42,5,13.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219176,SC,74,32,43.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219200,SC,90,41,45.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219309,SC,594,367,61.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219358,SC,82,30,36.1,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219408,SC,45,16,35.5,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219507,SC,552,315,57.0,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219606,SC,44,21,48.7,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219705,SC,319,188,58.8,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4219853,SC,44,25,57.2,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4220000,SC,68,17,25.6,61.7,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300034,RS,64,35,54.8,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300059,RS,42,24,57.9,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300109,RS,187,74,39.6,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300208,RS,73,55,75.6,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300307,RS,71,35,49.2,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300406,RS,925,651,70.4,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300455,RS,45,27,59.8,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300471,RS,18,11,59.7,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300505,RS,90,39,43.3,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300554,RS,15,9,62.5,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300570,RS,27,16,60.7,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300604,RS,3003,1694,56.4,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300638,RS,87,35,39.7,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300646,RS,108,63,58.0,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300661,RS,13,8,60.6,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300703,RS,55,37,67.6,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300802,RS,124,98,78.8,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300851,RS,52,28,54.5,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300877,RS,65,36,54.9,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4300901,RS,62,49,79.5,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301008,RS,187,141,75.5,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301057,RS,100,63,63.4,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301073,RS,29,11,38.3,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301107,RS,172,103,59.9,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301206,RS,149,97,65.0,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301305,RS,248,118,47.5,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301404,RS,113,70,61.8,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
2023,4301503,RS,59,33,55.8,65.8,SIMULADO_CALIBRADO,DERIVADO_REGRA_TRAJETORIA,SIMULACAO_CALIBRADA_POR_UF
