id_aluno,ano,id_municipio,sigla_uf,rede,localizacao,sexo,idade,proficiencia_saeb,alfabetizado,fonte
5403a0cde0db7e98,2023,2611606,PE,MUNICIPAL,URBANA,F,7,814.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ceb608e6baf99849,2023,1500347,PA,MUNICIPAL,URBANA,F,7,736.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d83d3e2d9a27835c,2023,3148004,MG,MUNICIPAL,URBANA,M,8,786.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6ffccbf28453f160,2025,5300108,DF,MUNICIPAL,URBANA,F,7,742.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d603b16e4f680063,2023,3301009,RJ,MUNICIPAL,URBANA,F,7,776.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ed6851cba292a866,2024,3170206,MG,MUNICIPAL,URBANA,M,7,790.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
82ff05d5321dc2c5,2025,3301702,RJ,ESTADUAL,URBANA,M,7,799.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d3620ac904e2e790,2023,1501808,PA,MUNICIPAL,URBANA,M,7,768.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4100bef9bca82d66,2024,4106902,PR,MUNICIPAL,URBANA,M,7,758.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b2c5628e844efc92,2023,4117305,PR,ESTADUAL,URBANA,M,7,856.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fc845e0215110e81,2025,3304557,RJ,ESTADUAL,URBANA,M,8,735.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ab2da9c873a716d7,2023,4202404,SC,ESTADUAL,URBANA,M,7,728.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c98538d55b49bf59,2025,1501782,PA,MUNICIPAL,RURAL,M,7,773.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c753762c54667302,2025,1302504,AM,MUNICIPAL,URBANA,M,7,783.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
06b0eb4b608feb32,2023,3523107,SP,MUNICIPAL,RURAL,M,7,731.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a587f1ad55d37ee5,2023,1713304,TO,MUNICIPAL,URBANA,F,7,771.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c19c05cadf367da3,2024,2408102,RN,MUNICIPAL,RURAL,F,8,772.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
48c0849ac0f5baa9,2023,4210605,SC,MUNICIPAL,URBANA,M,7,881.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6221be750223179f,2025,3106200,MG,MUNICIPAL,URBANA,F,7,812.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
46cc8612fac90f76,2025,2927408,BA,MUNICIPAL,URBANA,F,7,728.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a51c4d23ac685001,2024,2916856,BA,MUNICIPAL,URBANA,F,9,670.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0e0f2d0cb103efd5,2024,4108809,PR,MUNICIPAL,URBANA,M,7,792.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
27116d5fb73bcde0,2024,4106902,PR,MUNICIPAL,RURAL,F,7,822.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1e796362bf93985b,2025,3147006,MG,MUNICIPAL,RURAL,M,7,802.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c7d9b0f9cef40030,2024,2607901,PE,MUNICIPAL,RURAL,M,7,738.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
29f93863371db29a,2023,4113700,PR,MUNICIPAL,URBANA,F,7,857.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
dfc2fff6cd839002,2023,3556701,SP,MUNICIPAL,URBANA,M,7,858.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b1e8f24b26c304f0,2024,3502804,SP,MUNICIPAL,URBANA,M,7,771.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c2e91c5fc75b96ba,2024,2905701,BA,MUNICIPAL,URBANA,F,7,848.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
22476c000bcd053c,2024,2706703,AL,MUNICIPAL,URBANA,M,7,794.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3837bcab936e937b,2023,2607208,PE,MUNICIPAL,URBANA,F,7,857.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
739e3094e55ff139,2025,2202208,PI,MUNICIPAL,URBANA,M,7,808.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b62d83bbceba6df5,2023,3515707,SP,ESTADUAL,URBANA,M,7,744.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e44fc0f54fe620be,2023,3304557,RJ,MUNICIPAL,URBANA,M,7,805.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
433b59de2b648734,2024,2503209,PB,ESTADUAL,URBANA,F,8,753.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d9eba93a84f48c94,2023,3530607,SP,MUNICIPAL,URBANA,F,7,768.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b9135d3876abea2d,2024,3550308,SP,MUNICIPAL,URBANA,M,7,833.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
73395ac57dc3d4d0,2024,2101707,MA,MUNICIPAL,RURAL,F,7,773.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1ef06ebf70a5a6bf,2024,2905602,BA,MUNICIPAL,URBANA,F,7,688.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
2342afa5eb747e3e,2024,3504008,SP,MUNICIPAL,URBANA,F,7,776.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8b8f66d2bad0cbb3,2023,3503703,SP,MUNICIPAL,URBANA,M,7,771.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e574e334e11ca900,2023,3136702,MG,MUNICIPAL,URBANA,M,7,820.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7aad21612e22bf15,2025,3515707,SP,MUNICIPAL,URBANA,M,7,811.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b85efc837d26f8ff,2024,2613909,PE,MUNICIPAL,URBANA,F,7,783.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
544f68845e742b8d,2024,2501401,PB,MUNICIPAL,URBANA,F,7,694.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
61ed2c8b3b8dbc82,2023,1721000,TO,MUNICIPAL,RURAL,M,7,728.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3df29ddd355c9bed,2024,3157377,MG,MUNICIPAL,URBANA,M,7,771.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
542514b52e6ac08c,2024,3522505,SP,MUNICIPAL,URBANA,M,8,796.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
86f96b3145be1fec,2024,3527306,SP,MUNICIPAL,URBANA,F,7,782.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8654050fdb6e00d4,2025,2103406,MA,ESTADUAL,URBANA,M,8,717.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d96a0e0af62d2ae5,2023,3300209,RJ,MUNICIPAL,URBANA,F,7,715.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
eab84f49f8977739,2023,3550308,SP,MUNICIPAL,URBANA,M,7,684.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
60e7592fbd141899,2025,3106200,MG,MUNICIPAL,URBANA,M,7,738.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
72a7596da3c01eef,2025,4124806,PR,MUNICIPAL,URBANA,F,7,796.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
cbd66d29182426ed,2023,2930006,BA,MUNICIPAL,URBANA,F,7,777.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
04e2d04ed66f9dc0,2024,3156700,MG,MUNICIPAL,RURAL,F,7,790.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
056c5a7a0291a052,2023,3516200,SP,ESTADUAL,URBANA,M,7,874.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
54161953f842c02a,2023,2303808,CE,MUNICIPAL,RURAL,M,7,771.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f30c04801a729620,2023,5212501,GO,ESTADUAL,URBANA,F,7,758.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0cf8ed407245cbf5,2023,3106200,MG,MUNICIPAL,URBANA,F,7,738.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
66268bfb92005ef1,2025,2106607,MA,MUNICIPAL,URBANA,M,7,719.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b95ad8247674c69d,2024,3305406,RJ,MUNICIPAL,URBANA,F,7,649.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
afc9f35abf716278,2023,3106200,MG,MUNICIPAL,URBANA,F,7,708.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
9948c59f2e193fa3,2023,1302603,AM,MUNICIPAL,URBANA,F,7,702.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
51a390090a63efd8,2025,3106200,MG,MUNICIPAL,URBANA,F,7,819.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
aa0c25a4c6074c28,2023,3205200,ES,MUNICIPAL,URBANA,F,8,763.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
54fc792a6baac81e,2024,4108304,PR,MUNICIPAL,URBANA,F,9,750.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
10db17e395bdfead,2024,1200328,AC,ESTADUAL,URBANA,M,7,730.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d9ba94de01a5d45c,2024,3550308,SP,ESTADUAL,URBANA,F,8,675.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a1c08ee3906ea036,2023,5105259,MT,MUNICIPAL,URBANA,F,7,795.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
409fede004585f19,2023,2602209,PE,MUNICIPAL,URBANA,F,8,776.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7ce7cd392c832449,2023,3524402,SP,MUNICIPAL,URBANA,M,9,806.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
98c5b06b83bc00ca,2023,3304144,RJ,MUNICIPAL,RURAL,F,7,758.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
33e344073abee924,2024,2610202,PE,ESTADUAL,URBANA,F,7,733.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
21c0f20fbc497708,2024,5211800,GO,MUNICIPAL,RURAL,M,7,734.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0748169d0047e747,2023,3554102,SP,ESTADUAL,URBANA,M,7,738.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3d45b5d5969035be,2023,1303403,AM,MUNICIPAL,URBANA,F,8,848.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4bf57942a5e1e2f1,2024,3303401,RJ,ESTADUAL,URBANA,F,9,764.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d6fb5bd32a09b9b8,2024,4108007,PR,MUNICIPAL,URBANA,F,7,761.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
04c9c4f706903d6b,2025,4305454,RS,MUNICIPAL,URBANA,M,7,758.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6312817457e636d8,2024,3550308,SP,MUNICIPAL,URBANA,M,7,763.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
052b56c9537f7d63,2024,2932507,BA,MUNICIPAL,URBANA,M,8,682.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
21c2c0feb26498ac,2024,3548708,SP,ESTADUAL,URBANA,M,7,742.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
291636471cc025bc,2025,3552205,SP,MUNICIPAL,URBANA,F,7,755.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d78648bba3a1ad74,2025,3149408,MG,MUNICIPAL,URBANA,F,7,819.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
08173868d690ba14,2023,5208707,GO,ESTADUAL,URBANA,M,7,708.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
2af924b4be3acd97,2023,3547304,SP,MUNICIPAL,URBANA,M,8,779.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ff01dde6fb614b76,2023,3552809,SP,ESTADUAL,URBANA,M,7,723.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fcac0628aa92b564,2024,3172004,MG,ESTADUAL,URBANA,M,7,672.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7ca96b5d780d09f1,2025,2411403,RN,MUNICIPAL,URBANA,M,7,645.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
10ad565cf61128a8,2024,3170206,MG,ESTADUAL,URBANA,F,7,808.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
deef2b84f2c7a0f7,2023,2307650,CE,ESTADUAL,URBANA,M,7,831.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d844f05c076cca01,2025,2211100,PI,MUNICIPAL,URBANA,F,9,791.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
12f8aa00441442ec,2025,3100906,MG,MUNICIPAL,URBANA,M,7,804.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d35dc28da1de4ddf,2023,4211702,SC,MUNICIPAL,URBANA,M,7,676.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
45bb14fb45b3f4d4,2024,5300108,DF,MUNICIPAL,URBANA,M,7,776.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e47b3d26afb21a3c,2024,2608909,PE,MUNICIPAL,URBANA,M,7,807.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e935042f6d453898,2025,3523909,SP,MUNICIPAL,URBANA,M,7,778.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
121129ae702fd6da,2025,3300456,RJ,ESTADUAL,URBANA,M,8,781.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b478681d9f4dc6e0,2024,3304557,RJ,MUNICIPAL,URBANA,F,7,665.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f10235b850068442,2025,1504422,PA,MUNICIPAL,URBANA,M,7,721.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a04580bbbb5edf84,2025,3518800,SP,ESTADUAL,URBANA,M,7,842.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6f4545edce23e78b,2024,3151800,MG,ESTADUAL,URBANA,F,7,759.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
58b6bbef86731b1b,2023,5101407,MT,MUNICIPAL,URBANA,M,7,856.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3b04d13ab6e75961,2025,2602308,PE,MUNICIPAL,URBANA,M,7,666.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fc2cf3bc4f3acecb,2023,3522208,SP,ESTADUAL,URBANA,M,7,820.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d5db8244a07dbb89,2024,2210300,PI,ESTADUAL,URBANA,F,7,707.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b4f7c75447178c91,2025,3304904,RJ,MUNICIPAL,URBANA,F,7,810.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e53e1621800c841d,2025,2301109,CE,MUNICIPAL,RURAL,M,7,806.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1108871e34f1955f,2024,2311405,CE,ESTADUAL,URBANA,M,7,798.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1e43ca6156e6df43,2023,3516309,SP,ESTADUAL,RURAL,M,7,738.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4bace6e729e7579d,2024,1503101,PA,ESTADUAL,URBANA,M,7,671.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4dd414df54e1a29f,2023,4203006,SC,MUNICIPAL,URBANA,F,7,785.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
56763749fb9b31d5,2023,3205200,ES,MUNICIPAL,RURAL,F,7,789.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8c3f7183538fe729,2025,2408102,RN,MUNICIPAL,URBANA,F,7,774.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c1099f4743e5ad2c,2023,3550308,SP,MUNICIPAL,URBANA,M,7,603.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
955db73153dbb88d,2024,2912103,BA,MUNICIPAL,URBANA,F,7,694.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
997b2cdaa824343f,2024,2203453,PI,MUNICIPAL,URBANA,F,7,782.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
cb3c44d01cb6a06d,2025,5104807,MT,ESTADUAL,URBANA,F,7,819.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
150a01869e87d98e,2024,2301109,CE,MUNICIPAL,URBANA,M,7,874.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3c7f15e1e11de40f,2023,2504009,PB,MUNICIPAL,URBANA,M,7,767.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
5e4edf5a8c09df9c,2023,2605608,PE,MUNICIPAL,URBANA,M,7,820.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bd5b7322b39a5aa8,2024,3550308,SP,MUNICIPAL,RURAL,M,7,776.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0344a61a588da9dc,2024,4101408,PR,ESTADUAL,RURAL,F,7,747.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
cfd4532e2bc30836,2024,2600104,PE,ESTADUAL,URBANA,M,7,823.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d207ec104edf9dfd,2024,2611606,PE,ESTADUAL,RURAL,F,8,834.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ea8dad5c1d1822af,2023,2207553,PI,MUNICIPAL,URBANA,M,7,709.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
12a736c7992dfcc1,2024,3302403,RJ,MUNICIPAL,URBANA,F,8,717.1,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1247a4bae3231895,2024,3200607,ES,MUNICIPAL,URBANA,F,7,800.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f731789496975817,2023,3120805,MG,MUNICIPAL,URBANA,M,7,842.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c4bfc97829d782d9,2023,2703601,AL,MUNICIPAL,URBANA,F,7,736.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
9d380c733b56a592,2023,2916500,BA,MUNICIPAL,URBANA,F,7,548.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
45cbc72d87285392,2023,2615201,PE,ESTADUAL,URBANA,M,8,717.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
779d6398afaa9506,2024,4115200,PR,MUNICIPAL,URBANA,F,7,761.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
47adbd3a720e9bf0,2023,3304557,RJ,MUNICIPAL,URBANA,F,8,718.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fce4527bd6521b55,2023,3550308,SP,MUNICIPAL,URBANA,M,7,632.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d0ccb98fbca3565f,2023,3203007,ES,MUNICIPAL,URBANA,M,8,847.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
029463ad433f3a20,2025,4216602,SC,MUNICIPAL,URBANA,F,7,708.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7b6cca1add5463ea,2025,3304144,RJ,ESTADUAL,URBANA,F,8,677.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
3ab142d7555c2325,2023,3534708,SP,MUNICIPAL,URBANA,M,7,657.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a49a0f0e7988085b,2023,5219308,GO,MUNICIPAL,URBANA,F,7,813.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
396c7e81cfb19bc5,2023,3510609,SP,MUNICIPAL,URBANA,F,7,732.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
f4109e70059f30c5,2024,3143302,MG,MUNICIPAL,URBANA,F,7,767.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a95e147bddfd68ef,2023,1501501,PA,MUNICIPAL,URBANA,M,7,735.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1eb8a2034465e75a,2025,1200500,AC,MUNICIPAL,URBANA,M,7,773.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
1c1f43c920e62032,2024,3304557,RJ,MUNICIPAL,URBANA,F,7,745.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
0a47020af266ec16,2025,3538600,SP,ESTADUAL,URBANA,F,7,626.3,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
8eec2e754943dace,2023,3156700,MG,MUNICIPAL,URBANA,F,7,711.0,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
b4563e5bfbf34957,2025,2931806,BA,MUNICIPAL,URBANA,F,7,610.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bd2bcd42841941be,2025,2918605,BA,MUNICIPAL,URBANA,M,7,737.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4b366a1a1fa5cd40,2023,2922003,BA,MUNICIPAL,URBANA,F,7,775.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a4d7b7fa89a7b8bd,2024,2305209,CE,ESTADUAL,RURAL,M,8,843.2,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a47927355eb2ead3,2023,3170404,MG,MUNICIPAL,URBANA,M,7,681.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
5d895ded75f3b6de,2023,3550308,SP,MUNICIPAL,URBANA,F,7,782.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
4d8b0d866462c995,2023,3553708,SP,MUNICIPAL,RURAL,M,7,716.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c49f3168ded8fd29,2024,3524402,SP,MUNICIPAL,URBANA,M,7,919.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
fa53f63a856210e6,2024,2414100,RN,ESTADUAL,URBANA,F,7,784.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
490be885d0f7d0ea,2025,4125506,PR,ESTADUAL,URBANA,F,7,885.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
5619747b2f095aa4,2023,2920403,BA,MUNICIPAL,RURAL,F,7,739.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
94fba9dd6b168ac6,2025,4321352,RS,MUNICIPAL,URBANA,F,8,745.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a1281bfc246a0d1f,2023,3535309,SP,MUNICIPAL,URBANA,M,8,719.9,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
37aa6bc153dc92fc,2025,2705200,AL,MUNICIPAL,URBANA,F,7,698.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
66bf652b541cd97f,2024,1300706,AM,ESTADUAL,RURAL,F,7,674.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e0d53b85cee79223,2023,3106200,MG,MUNICIPAL,URBANA,M,7,827.3,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
9606d33dd53abaa9,2025,3304557,RJ,MUNICIPAL,URBANA,M,7,860.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
86e6cb16ecacd37c,2023,5001102,MS,MUNICIPAL,URBANA,M,7,709.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
7c5aff27f7f3260f,2024,5212501,GO,ESTADUAL,URBANA,M,7,723.7,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
52a4339d855aec2f,2024,3540200,SP,MUNICIPAL,URBANA,M,7,645.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a5c08349b0f7f1a5,2024,2933307,BA,MUNICIPAL,URBANA,M,7,737.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
dda8b42c4d675fdb,2024,3152006,MG,MUNICIPAL,URBANA,F,7,841.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
68dc1d6642ae002e,2025,2305407,CE,MUNICIPAL,URBANA,F,7,831.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
bb89742484a5a103,2023,2603108,PE,MUNICIPAL,URBANA,F,8,811.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
cbf6ccbf2d2ae2a7,2025,1100205,RO,MUNICIPAL,URBANA,M,7,819.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
418173d4890787d4,2025,3533908,SP,MUNICIPAL,URBANA,F,7,765.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
370eca3078d84b19,2023,2301109,CE,MUNICIPAL,URBANA,M,7,895.9,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
02ff365da4569cf7,2023,3105400,MG,MUNICIPAL,URBANA,F,7,710.6,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
119993d908ab789c,2025,2112209,MA,MUNICIPAL,URBANA,M,7,764.5,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6cb26c10722846d4,2024,2703908,AL,MUNICIPAL,RURAL,F,7,794.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
90a32d8a67ba7a67,2024,2311306,CE,MUNICIPAL,URBANA,F,7,,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
e1091498bbb4a694,2023,2931202,BA,MUNICIPAL,URBANA,F,7,671.2,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
ea36df1a608c5847,2024,3202652,ES,MUNICIPAL,URBANA,M,7,760.8,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
9a7cb787c0f5d33c,2023,2920700,BA,ESTADUAL,URBANA,F,8,684.8,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
002ecd2fe514982c,2024,3106200,MG,MUNICIPAL,URBANA,M,8,861.6,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
c8cc1456c93da03b,2025,2611606,PE,MUNICIPAL,URBANA,M,7,890.4,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6baa3cb95ef749db,2023,3550308,SP,MUNICIPAL,URBANA,F,8,775.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
19ea6f9431a0a74d,2024,3116159,MG,MUNICIPAL,URBANA,F,7,824.1,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
30f0f25f05aed6ea,2025,5212501,GO,MUNICIPAL,URBANA,M,7,716.4,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
a700e7e6021cf085,2025,1501709,PA,MUNICIPAL,URBANA,F,7,724.5,0,SIMULACAO_CALIBRADA_POR_MUNICIPIO
6c279190f473fd00,2025,3204708,ES,MUNICIPAL,URBANA,M,7,911.7,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
d35f94c4399a389d,2024,2507507,PB,MUNICIPAL,URBANA,M,7,911.0,1,SIMULACAO_CALIBRADA_POR_MUNICIPIO
